specimen_id,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
555341581,Inh_1,Aspiny_18,ME_Inh_17,172.1781246,56.08387412,3.803624311,7.480508892
555345752,Inh_1,Aspiny_8,ME_Inh_20,183.4283569,264.2253713,3.42758876,-2.202598162
555354254,Exc_1,,,,,,
555356054,,,,,,,
555365036,Inh_2,,,,,,
555697303,Inh_3,Aspiny_18,ME_Inh_18,252.5962453,106.2886119,2.323804187,-6.360176772
555734606,Inh_1,,,,,,
555781149,Inh_3,,,,,,
555832536,Exc_2,,,,,,
555898896,Inh_6,,,,,,
556348301,Inh_6,,,,,,
556356342,Exc_3,,,,,,
556357336,Inh_6,,,,,,
556363725,Exc_3,,,,,,
556369531,Exc_3,Spiny_11,ME_Exc_5,205.4285905,574.5446363,3.418409404,-3.425905637
556524816,Exc_3,,,,,,
556669671,Exc_3,,,,,,
556687527,Exc_3,,,,,,
556701250,Inh_3,,,,,,
556910601,Exc_3,,,,,,
556914447,Inh_1,,,,,,
556922061,Inh_3,,,,,,
556923554,Inh_7,Aspiny_11,ME_Inh_24,211.9950922,480.9482549,3.795165607,21.64144307
556926517,Exc_3,,,,,,
556968207,Inh_3,Aspiny_16,ME_Inh_3,163.3650901,459.9863817,4.133928571,-6.916867762
557037024,Exc_2,Spiny_18,ME_Exc_3,196.4013513,944.1761932,3.296146522,6.772828371
557194325,Inh_1,,,,,,
557202210,Exc_2,,,,,,
557203722,Exc_3,Spiny_18,ME_Exc_2,145.195804,868.3813053,5.668732245,7.812750971
557242105,Exc_3,,,,,,
557252022,Exc_3,Spiny_14,ME_Exc_1,201.3570324,568.8445118,3.601278763,-7.072923437
557261437,Inh_3,Aspiny_14,ME_Inh_3,212.8097877,164.0854423,4.105831924,6.208544626
557403606,Exc_3,,,,,,
557417271,Exc_3,,,,,,
557673526,Exc_2,,,,,,
557679003,Exc_2,,,,,,
557852711,Exc_2,,,,,,
557859470,Exc_3,,,,,,
557859579,Inh_3,,,,,,
557864274,Exc_3,Spiny_12,ME_Exc_5,135.748893,569.1286595,2.442436607,12.07851215
557874460,Exc_3,Spiny_9,ME_Exc_13,225.5116892,452.0779907,3.422631417,17.71978315
557992635,Exc_3,,,,,,
557992762,Exc_3,,,,,,
557996299,Exc_3,,,,,,
557998843,Exc_3,Spiny_9,ME_Exc_13,218.1245497,453.7454848,3.156887755,10.05865548
558076716,Exc_3,,,,,,
558472698,Exc_3,,,,,,
558474375,Exc_3,,,,,,
558476932,Exc_3,,,,,,
558583839,Exc_3,,,,,,
558612809,Exc_2,,,,,,
558615201,Exc_3,,,,,,
558660968,Exc_3,,,,,,
558662244,Exc_3,,,,,,
558675748,Exc_3,,,,,,
558675895,Exc_2,,,,,,
559104842,Exc_3,,,,,,
559221786,Exc_3,,,,,,
559222019,Exc_3,,,,,,
559387643,Exc_3,Spiny_15,ME_Exc_11,194.7899236,634.4168236,3.231361622,-6.604823342
559388218,Exc_3,,,,,,
560373629,Exc_2,,,,,,
560424631,Inh_3,,,,,,
560579320,Exc_3,,,,,,
560579916,Exc_1,,,,,,
560581448,Exc_3,,,,,,
560594898,Exc_3,,,,,,
560599530,Exc_3,,,,,,
560678143,Exc_4,Spiny_14,ME_Exc_1,189.2475338,687.9227428,4.374409455,3.22996197
560684168,Inh_5,,,,,,
560686477,Inh_3,,,,,,
560690291,Inh_2,,,,,,
560690405,Inh_3,,,,,,
560738452,Inh_6,,,,,,
560748672,Inh_4,,,,,,
560750295,Inh_2,,,,,,
560753350,Inh_4,Aspiny_8,ME_Inh_23,204.9642243,473.6949149,4.125412541,-11.8647339
560814288,Inh_3,,,,,,
560817063,Inh_2,,,,,,
560889670,Inh_3,,,,,,
560924223,Inh_2,,,,,,
560924300,Exc_2,,,,,,
560965993,Inh_1,Aspiny_8,ME_Inh_20,228.2123832,398.753648,3.614388156,-13.94658454
560968319,Exc_3,,,,,,
560992553,Inh_1,Aspiny_4,ME_Inh_19,198.2932234,705.3923766,2.273016566,-9.507697599
561039262,Inh_3,,,,,,
561325425,Inh_8,Aspiny_6,ME_Inh_21,211.3852407,114.3933797,4.00121637,-16.55814324
561329890,Inh_1,,,,,,
561330525,Inh_1,,,,,,
561515555,Inh_13,,,,,,
561517025,Inh_13,Aspiny_7,ME_Inh_16,219.0364649,205.2408231,3.462603878,16.6015496
561519381,Inh_1,,,,,,
561520050,Inh_1,,,,,,
561532476,Inh_1,,,,,,
561532710,Inh_2,Aspiny_16,ME_Inh_3,170.2644174,474.2048543,3.663153179,2.168806855
561533860,Inh_1,,,,,,
561534047,Inh_6,,,,,,
561552455,Inh_6,,,,,,
561553133,Inh_3,,,,,,
561790658,Exc_2,,,,,,
561792152,Exc_1,,,,,,
561814552,Inh_13,,,,,,
561934585,Inh_2,Aspiny_17,ME_Inh_3,210.8270445,493.4722972,2.711790867,-4.98264368
561940338,,Aspiny_17,,216.825894,586.4186636,2.413127413,-13.13226173
561985849,Inh_1,Aspiny_19,ME_Inh_19,210.9334797,891.408888,2.767752364,24.08374054
562003059,Inh_2,,,,,,
562003142,Inh_2,Aspiny_15,ME_Inh_5,192.4055408,436.4642951,5.903187721,5.916190561
562062132,Inh_2,,,,,,
562185938,Exc_3,,,,,,
562381417,Inh_3,,,,,,
562382445,Exc_3,,,,,,
562384889,Inh_3,,,,,,
562385794,Exc_1,,,,,,
562424079,Exc_3,,,,,,
562432852,Inh_1,,,,,,
562524605,Inh_3,,,,,,
562527850,Inh_3,,,,,,
562530336,Inh_3,,,,,,
562534419,Exc_3,,,,,,
562535995,Inh_3,,,,,,
562539062,Inh_3,,,,,,
562540395,Inh_2,,,,,,
562541627,Exc_2,Spiny_15,ME_Exc_11,213.2804866,689.9041719,4.813988095,6.684018733
562630201,Inh_1,,,,,,
562632795,Inh_1,Aspiny_18,ME_Inh_17,204.1196325,91.20739927,2.477837513,-10.14210616
562651165,Inh_1,,,,,,
562676370,Inh_1,,,,,,
562682546,Inh_1,,,,,,
562731565,Exc_3,,,,,,
562965437,Exc_3,,,,,,
562999984,Exc_3,,,,,,
563002088,Exc_3,,,,,,
563028422,Exc_1,,,,,,
563175057,Exc_3,,,,,,
563180078,Exc_3,Spiny_2,ME_Exc_13,220.55242,336.9789785,2.935352632,20.05251523
563220277,Exc_4,,,,,,
563220620,Exc_2,,,,,,
563226105,Exc_1,Spiny_15,ME_Exc_11,198.8761906,695.4273847,1.949404762,-27.04766062
563248177,Exc_3,,,,,,
563336705,Exc_3,,,,,,
563338541,Exc_3,,,,,,
563350008,Exc_3,Spiny_9,ME_Exc_13,208.9398432,391.8691799,3.109452736,4.702666727
563353582,Exc_3,,,,,,
563372842,Inh_10,,,,,,
563373346,Inh_1,,,,,,
563380422,Inh_1,,,,,,
563535101,Inh_2,,,,,,
563620254,Inh_11,,,,,,
563790168,Inh_3,,,,,,
563796500,Inh_2,,,,,,
563796940,Inh_3,,,,,,
564346637,Inh_8,Aspiny_12,ME_Inh_9,171.616134,669.7720449,3.63372093,10.68649405
564349611,Inh_1,Aspiny_18,ME_Inh_17,155.323098,92.54686116,3.406190118,0
564408650,Exc_3,,,,,,
564409183,Inh_8,,,,,,
564410651,Inh_1,,,,,,
564410881,Inh_1,,,,,,
564425006,Inh_1,,,,,,
564430168,Inh_1,,,,,,
564438523,Inh_1,,,,,,
564677541,Exc_2,,,,,,
564692405,Inh_1,,,,,,
564701029,Inh_3,,,,,,
564770700,Inh_3,,,,,,
564795087,Exc_4,,,,,,
565106612,Inh_3,,,,,,
565108355,Inh_5,,,,,,
565120091,Inh_6,Aspiny_1,ME_Inh_25,184.2436805,404.2254583,2.643628327,8.864582596
565124865,Exc_4,,,,,,
565191521,Inh_2,,,,,,
565191603,Inh_2,,,,,,
565209132,Inh_2,Aspiny_13,ME_Inh_3,152.2387959,389.3201141,3.324831265,12.84281405
565213849,Inh_3,,,,,,
565236919,Inh_3,,,,,,
565381304,Inh_6,,,,,,
565397408,Exc_3,,,,,,
565407476,Inh_3,Aspiny_13,ME_Inh_3,191.4735438,269.8104249,4.415451051,4.357171854
565415071,Inh_13,Aspiny_1,ME_Inh_15,190.8789247,372.0968725,3.158687971,24.49994039
565417112,Inh_1,Aspiny_8,ME_Inh_20,191.7943403,453.1410261,6.218905473,-6.443595029
565448436,Inh_3,,,,,,
565459685,Inh_7,Aspiny_8,ME_Inh_25,146.2792562,544.7969529,2.446543035,17.00718297
565462089,Inh_10,Aspiny_8,ME_Inh_14,197.1104449,383.7861448,3.521126761,6.508119481
565480987,Exc_2,,,,,,
565698986,Exc_2,,,,,,
565723357,Inh_1,,,,,,
565778331,Exc_4,,,,,,
565778579,Exc_3,,,,,,
565809656,Inh_1,,,,,,
565855793,Inh_7,Aspiny_9,ME_Inh_26,164.282666,345.7882354,4.370522679,0
565858209,Exc_3,,,,,,
565863515,Exc_3,Spiny_1,ME_Exc_7,184.7729067,121.5729557,2.699784017,-4.520227593
565866518,Inh_13,Aspiny_7,ME_Inh_16,213.1717646,190.1968349,3.521562527,7.281529855
565870964,Exc_3,,,,,,
565871768,Inh_2,,,,,,
565871856,Exc_3,,,,,,
565880475,Inh_3,Aspiny_4,ME_Inh_3,217.5384855,771.3435554,2.885610286,6.449077629
565888394,Inh_5,Aspiny_2,ME_Inh_24,196.4440357,470.5517463,3.687925626,-1.794896521
566225918,Inh_6,,,,,,
566304697,Inh_1,,,,,,
566305266,Inh_11,,,,,,
566460800,Inh_1,,,,,,
566463606,Inh_6,,,,,,
566466395,Inh_6,,,,,,
566475818,Inh_5,,,,,,
566506157,Exc_3,Spiny_11,ME_Exc_12,140.1842984,642.1493115,2.430410406,26.94583658
566517779,Exc_3,,,,,,
566541912,Inh_1,Aspiny_19,ME_Inh_19,125.4624229,898.1106712,3.87254902,13.14891773
566543480,Inh_1,,,,,,
566559909,Inh_1,,,,,,
566563603,Inh_1,,,,,,
566647353,Inh_3,Aspiny_17,ME_Inh_20,171.972652,203.8609701,3.987331678,2.873181951
566648315,Inh_4,,,,,,
566655990,Inh_4,,,,,,
566671538,Inh_7,Aspiny_13,ME_Inh_2,150.486317,307.8304593,2.771809588,1.998825215
566673170,Inh_1,,,,,,
566674875,Inh_10,,,,,,
566678900,Inh_10,Aspiny_7,ME_Inh_14,221.2234901,182.3087764,3.333520645,18.86750709
566719750,Inh_2,,,,,,
566720165,Exc_3,,,,,,
566724483,Inh_4,,,,,,
566728192,Exc_3,,,,,,
566751810,Exc_3,,,,,,
566756038,Inh_10,,,,,,
566760952,Inh_1,,,,,,
566761793,Inh_6,Aspiny_2,ME_Inh_24,144.2613934,632.8096833,4.283425713,17.64585033
566976438,Inh_5,,,,,,
566978098,Inh_6,,,,,,
566991946,Exc_3,,,,,,
567006813,Inh_2,,,,,,
567007144,Inh_3,Aspiny_16,ME_Inh_1,248.2991491,378.8506102,3.603792838,9.051906932
567029686,,Aspiny_7,,212.2080274,140.7637235,2.216984508,11.09580328
567037169,Inh_10,,,,,,
567266985,Inh_6,,,,,,
567312865,Inh_6,Aspiny_12,ME_Inh_25,148.6952271,746.70084,3.126024331,25.08562612
567320213,Inh_5,Aspiny_2,ME_Inh_24,196.3616979,665.1977991,3.714997756,2.754166766
567354967,Inh_6,Aspiny_2,ME_Inh_24,132.3692143,721.6978888,2.572281099,24.9755343
567399060,Exc_3,,,,,,
567431416,Exc_3,,,,,,
567446579,Inh_12,,,,,,
567901050,Inh_10,,,,,,
567927838,Inh_13,Aspiny_7,ME_Inh_16,162.2491056,224.607857,2.832689234,17.34606529
567952169,Inh_12,Aspiny_8,ME_Inh_16,135.7405508,239.6423528,2.66572833,0
567987585,Inh_11,,,,,,
568447613,Inh_3,,,,,,
568473665,Inh_2,,,,,,
568560561,Exc_1,,,,,,
568568071,Exc_3,Spiny_11,ME_Exc_6,130.9593494,711.5620971,2.521127045,15.41130922
568582664,Exc_4,,,,,,
568584929,Exc_1,,,,,,
568757860,Inh_3,,,,,,
568767467,Inh_3,,,,,,
568790226,Inh_13,,,,,,
568951556,Exc_3,,,,,,
568990770,Exc_3,,,,,,
569072334,Inh_11,Aspiny_6,ME_Inh_21,208.2751532,164.6657931,3.326176069,4.204903975
569073509,Inh_3,,,,,,
569074571,Inh_2,,,,,,
569251652,Inh_6,,,,,,
569252686,Exc_3,,,,,,
569263301,Inh_1,,,,,,
569270348,Inh_1,,,,,,
569278799,Inh_1,,,,,,
569286299,Inh_7,,,,,,
569295876,Inh_3,,,,,,
569296410,Inh_3,,,,,,
569299459,Inh_5,,,,,,
569317896,Exc_3,,,,,,
569407114,Inh_1,,,,,,
569412397,Inh_3,,,,,,
569424261,Exc_3,,,,,,
569441208,Exc_3,,,,,,
569457730,Inh_10,,,,,,
569469018,Exc_3,,,,,,
569470171,Exc_3,,,,,,
569477234,Exc_3,,,,,,
569492761,Inh_1,,,,,,
569494755,Inh_7,Aspiny_11,ME_Inh_24,184.3508176,581.6708272,3.40599455,2.081534278
569609830,Exc_1,,,,,,
569615443,Inh_1,,,,,,
569623233,Inh_1,,,,,,
569651358,Exc_2,,,,,,
569653118,Exc_3,Spiny_14,ME_Exc_1,142.524626,539.8832782,2.390057361,22.58463218
569664731,Exc_3,,,,,,
569670455,Inh_5,Aspiny_2,ME_Inh_24,202.8973799,591.6162712,2.759564651,3.949284326
569703486,Exc_4,,,,,,
569706189,Exc_3,,,,,,
569710450,Exc_2,,,,,,
569715141,Exc_3,,,,,,
569720969,Inh_13,,,,,,
569723367,Inh_9,Aspiny_8,ME_Inh_8,165.9619645,445.3269467,3.242052571,2.622935718
569723405,Inh_8,Aspiny_12,ME_Inh_9,216.5024413,796.2878503,3.277284323,12.67043453
569730838,Exc_3,,,,,,
569739534,Inh_5,,,,,,
569749430,Inh_8,,,,,,
569794458,Inh_2,,,,,,
569802200,Inh_3,,,,,,
569809287,Inh_3,Aspiny_16,ME_Inh_3,159.0288705,408.3412523,3.040690753,6.702945718
569810649,Inh_3,Aspiny_5,ME_Inh_1,214.6269145,261.3384701,4.420414231,10.34430782
569955172,Inh_10,,,,,,
569955315,Inh_8,,,,,,
569958754,Inh_5,Aspiny_11,ME_Inh_24,215.1010754,677.4371263,3.26894752,14.57086848
569959500,Inh_5,,,,,,
569960365,Inh_12,,,,,,
569965244,Inh_6,Aspiny_12,ME_Inh_25,200.5869799,718.1736869,2.615062762,-1.004931396
569991910,Inh_12,,,,,,
569997187,Inh_11,,,,,,
569998790,Inh_8,Aspiny_4,ME_Inh_9,137.7810416,700.4380002,3.04136253,11.02748803
570006759,Inh_3,,,,,,
570009043,Inh_3,,,,,,
570010469,Inh_6,,,,,,
570014498,Inh_3,,,,,,
570081024,Inh_7,,,,,,
570081589,Inh_10,,,,,,
570089080,Inh_7,,,,,,
570091111,Inh_8,,,,,,
570098371,Inh_10,,,,,,
570098593,Inh_3,,,,,,
570280138,Inh_2,,,,,,
570293104,Inh_3,,,,,,
570428636,Inh_2,,,,,,
570438732,Inh_2,Aspiny_14,ME_Inh_4,214.0666613,212.3606832,3.157340184,4.755430817
570459682,Inh_3,,,,,,
570589704,Inh_3,,,,,,
570589935,Inh_2,,,,,,
570626702,Inh_2,,,,,,
570896413,Inh_2,Aspiny_13,ME_Inh_2,171.4692344,174.5732441,4.480286738,10.9932015
570896453,Inh_2,Aspiny_3,ME_Inh_26,133.9961518,872.3056635,3.032423606,21.43838786
570921682,Inh_3,,,,,,
570924514,Inh_3,,,,,,
570924550,Inh_2,,,,,,
570931770,Inh_8,,,,,,
570932699,Inh_2,,,,,,
570932768,Inh_10,,,,,,
570946690,Inh_11,Aspiny_4,ME_Inh_6,180.7979914,830.2444744,2.276523449,-10.37355985
571233863,Inh_3,,,,,,
571255047,Inh_2,,,,,,
571292875,Exc_2,,,,,,
571295641,Exc_4,,,,,,
571306508,Exc_3,,,,,,
571306690,Exc_3,Spiny_1,ME_Exc_7,213.9088333,184.1604181,2.455795678,3.928920496
571311039,Inh_8,Aspiny_4,ME_Inh_6,194.3511676,797.9069975,2.620545073,9.620441947
571314481,Inh_8,,,,,,
571379222,Inh_13,Aspiny_8,ME_Inh_16,212.3990642,381.3463426,2.875985847,3.203349619
571379507,Inh_13,,,,,,
571396942,Inh_13,Aspiny_12,ME_Inh_11,147.1517524,664.7640688,2.48076521,38.87476264
571715883,Inh_10,,,,,,
571867358,Inh_10,Aspiny_7,ME_Inh_14,221.4340503,163.3006478,2.537077577,9.722713977
571939040,Inh_6,,,,,,
571956282,Inh_3,,,,,,
572295788,Inh_9,,,,,,
572375809,Inh_8,,,,,,
572376830,Inh_9,,,,,,
572409429,Inh_12,,,,,,
572410577,Inh_4,,,,,,
572416871,Inh_4,,,,,,
572424901,Inh_4,,,,,,
572608696,Exc_4,,,,,,
572609025,Exc_4,,,,,,
572609108,Inh_8,Aspiny_8,ME_Inh_8,135.5137173,549.5739726,2.648305085,8.869744752
572609348,Exc_4,,,,,,
572609644,Exc_4,,,,,,
572609946,Inh_11,,,,,,
572735890,Exc_3,,,,,,
572798509,Exc_1,,,,,,
572804610,Exc_3,,,,,,
572827931,Exc_3,,,,,,
572996777,Exc_3,,,,,,
573021123,Exc_3,,,,,,
573082177,Exc_2,,,,,,
573086094,Exc_3,,,,,,
573105010,Inh_6,,,,,,
573121877,Inh_3,,,,,,
573322633,Exc_2,,,,,,
573323612,Exc_3,,,,,,
573404307,Inh_8,Aspiny_12,ME_Inh_9,146.1712559,765.4210335,2.983357129,10.33182777
573410831,Exc_3,,,,,,
573622646,Inh_6,Aspiny_1,ME_Inh_25,118.8620915,392.4829146,3.071253071,12.62578995
573636382,Inh_4,,,,,,
573660880,Exc_3,,,,,,
573680326,Exc_3,,,,,,
573685602,Inh_3,,,,,,
573699058,Exc_1,,,,,,
573699831,Exc_4,,,,,,
573702137,Exc_2,,,,,,
573948335,Inh_10,,,,,,
573976402,Inh_9,,,,,,
574036994,Inh_4,Aspiny_3,ME_Inh_22,150.6434778,744.8087796,2.289885054,18.64474493
574038330,Inh_4,Aspiny_4,ME_Inh_23,100.9916177,653.9329375,2.631927232,24.48245742
574059157,Inh_13,Aspiny_5,ME_Inh_21,151.218198,101.3224165,3.443868389,17.80140949
574067499,Inh_10,Aspiny_8,ME_Inh_14,133.0991781,376.0993867,2.976714439,10.55245703
574269602,Exc_3,,,,,,
574377552,Inh_13,Aspiny_3,ME_Inh_11,209.2192073,684.4503892,2.50516601,15.86397992
574377603,Inh_9,,,,,,
574399717,Inh_10,,,,,,
574577489,Inh_1,,,,,,
574584859,Inh_1,,,,,,
574610205,Inh_6,,,,,,
574734127,Inh_3,Aspiny_18,ME_Inh_18,258.1816746,113.4852612,2.505029742,2.522207515
574914313,Inh_1,,,,,,
574968354,Inh_3,,,,,,
574992320,Inh_13,Aspiny_7,ME_Inh_16,229.3348646,242.6450639,2.452623907,3.928920496
574993444,Inh_1,Aspiny_19,ME_Inh_19,226.0772518,967.5395036,4.453193069,12.4639619
575001377,Inh_3,,,,,,
575012511,Inh_1,,,,,,
575200757,Inh_6,,,,,,
575201827,Exc_3,,,,,,
575299891,Exc_3,,,,,,
575300383,Exc_3,,,,,,
575637715,Inh_4,,,,,,
575642695,Inh_5,Aspiny_2,ME_Inh_24,199.5172861,662.4139688,2.44437476,8.824253245
575646054,Inh_6,,,,,,
575772040,Inh_3,,,,,,
575774870,Inh_2,Aspiny_15,ME_Inh_5,215.429167,355.6917834,2.799450549,-2.210486257
575782162,Inh_2,,,,,,
575910132,Inh_3,,,,,,
575919223,Inh_3,,,,,,
575920560,Inh_3,,,,,,
575923740,Inh_3,,,,,,
575937040,Inh_3,,,,,,
576046210,Inh_2,,,,,,
576046388,Inh_3,,,,,,
576285618,Inh_3,,,,,,
576336240,Inh_3,,,,,,
576411497,Inh_2,,,,,,
576768088,Inh_3,,,,,,
577218602,Inh_2,Aspiny_16,ME_Inh_4,227.5683222,368.8845796,3.270709765,10.64983911
577218818,Inh_2,,,,,,
577369606,Inh_2,Aspiny_14,ME_Inh_4,222.1388072,286.836354,4.391445965,9.403919628
577813827,Exc_3,,,,,,
577821067,Exc_2,,,,,,
577854506,Exc_3,,,,,,
577883225,Exc_3,,,,,,
578483845,Inh_1,,,,,,
578485753,Inh_1,Aspiny_19,ME_Inh_19,148.3526111,892.984547,2.638136601,23.67759432
578517537,Exc_3,,,,,,
578517952,Inh_2,,,,,,
578524663,Exc_3,,,,,,
578774163,Inh_2,Aspiny_16,ME_Inh_4,225.7165149,414.4676781,2.528808548,10.64451643
578894262,Exc_3,,,,,,
578898150,Inh_6,,,,,,
578909807,Inh_3,,,,,,
578917575,Exc_3,,,,,,
578929342,Inh_1,,,,,,
578938153,Exc_3,Spiny_17,ME_Exc_6,129.430064,919.3741495,3.834851569,8.616017098
578938449,Exc_3,,,,,,
579141563,,Aspiny_8,,185.3123735,505.7648889,2.622261048,4.453111128
579263604,Exc_3,,,,,,
579282688,Inh_11,,,,,,
579283563,Inh_11,Aspiny_9,ME_Inh_13,117.0366212,574.9820454,2.350371963,15.98024463
579290303,Inh_13,,,,,,
579392973,Inh_3,,,,,,
579414994,Inh_10,,,,,,
579452260,Exc_4,,,,,,
579462433,Exc_3,,,,,,
579611597,Inh_1,,,,,,
579611637,Exc_3,,,,,,
579626068,Inh_1,Aspiny_8,ME_Inh_20,156.8832684,299.7906001,3.473342099,13.46463616
579627022,Exc_3,,,,,,
579652000,Exc_3,,,,,,
579660456,Inh_13,,,,,,
579662784,Exc_3,,,,,,
579662957,Inh_13,Aspiny_19,ME_Inh_11,113.7477645,947.8928171,2.584588028,-2.467875331
579671105,Inh_9,,,,,,
579978640,Inh_6,,,,,,
579981789,Exc_3,,,,,,
580005568,Exc_3,Spiny_15,ME_Exc_10,160.4328636,808.4739676,2.445054945,18.54757035
580007431,Exc_3,Spiny_17,ME_Exc_6,184.9150678,907.1385694,3.689601228,14.7900203
580010290,Exc_3,Spiny_17,ME_Exc_6,147.7934804,833.2334455,1.895106971,19.04130762
580011582,Inh_13,,,,,,
580014328,Inh_2,Aspiny_8,ME_Inh_25,179.4354816,467.3723325,3.05019305,7.570885458
580138266,Inh_3,,,,,,
580145037,Inh_11,Aspiny_5,ME_Inh_21,186.7512239,146.1159101,2.817604392,2.948277828
580149939,Exc_3,,,,,,
580161872,Inh_13,Aspiny_8,ME_Inh_14,205.2721174,556.6278758,2.624004846,15.07647336
580162060,Inh_13,,,,,,
580162374,Inh_12,Aspiny_19,ME_Inh_9,200.1932994,895.0726517,2.62483726,30.04684703
580194100,Exc_3,,,,,,
580203028,Exc_3,,,,,,
580212997,Inh_5,,,,,,
580234482,Exc_3,,,,,,
580236419,Inh_3,,,,,,
580257315,Exc_3,,,,,,
580507567,Inh_10,,,,,,
580537822,Inh_1,,,,,,
580585082,Inh_13,,,,,,
580612566,Exc_3,,,,,,
580624725,Exc_4,,,,,,
580632959,Exc_1,,,,,,
580634942,Exc_4,,,,,,
580639899,Inh_13,,,,,,
580857280,Inh_13,,,,,,
580895033,Inh_13,,,,,,
581020172,Inh_13,,,,,,
581054252,Inh_1,,,,,,
581058351,Inh_13,,,,,,
581058864,Inh_1,,,,,,
581138223,Inh_1,,,,,,
581153862,Inh_1,,,,,,
581157315,Inh_13,,,,,,
581340781,Inh_1,,,,,,
581394360,Inh_3,,,,,,
581403121,Inh_9,,,,,,
581404810,Inh_11,,,,,,
581741836,Exc_2,,,,,,
582613001,Inh_2,Aspiny_15,ME_Inh_5,249.4366538,236.5945943,3.173860448,7.71805429
582632160,Inh_3,,,,,,
582641339,Inh_3,,,,,,
582644266,Inh_3,Aspiny_14,ME_Inh_3,243.0252896,331.8850844,3.133909256,9.918475732
582644380,Inh_2,,,,,,
582647492,Inh_3,,,,,,
582778095,Inh_3,,,,,,
582857314,Inh_3,,,,,,
582917630,Inh_3,Aspiny_19,ME_Inh_19,120.2090512,869.100711,2.232142857,14.58862363
583104750,Inh_6,Aspiny_4,ME_Inh_23,151.9820727,693.8474014,2.47539983,46.27134435
583137205,Inh_2,,,,,,
583138230,Inh_3,Aspiny_13,ME_Inh_3,110.7105157,190.3849155,3.352275285,15.15838383
583138568,Inh_3,Aspiny_14,ME_Inh_5,222.4830429,161.4814753,3.055162659,7.821235507
583141894,Inh_3,,,,,,
583141979,Inh_3,,,,,,
583142588,Inh_2,,,,,,
583145374,Inh_6,,,,,,
583146274,Inh_3,Aspiny_14,ME_Inh_5,210.2948031,195.6845162,6.473497501,2.741875228
583148615,Inh_2,,,,,,
583312391,Inh_3,,,,,,
583422542,Inh_3,,,,,,
583426723,Inh_11,,,,,,
583434059,Inh_11,Aspiny_4,ME_Inh_6,179.1445041,705.6307486,2.35203831,60.33093069
583454722,Inh_10,,,,,,
583645193,Inh_3,,,,,,
583671359,Inh_7,,,,,,
583719952,Inh_6,,,,,,
583761507,Inh_3,,,,,,
583804033,Inh_3,,,,,,
583804142,Inh_1,,,,,,
583817628,Inh_3,,,,,,
583822407,Inh_3,,,,,,
584073525,Exc_3,,,,,,
584146987,Exc_3,,,,,,
584215214,Inh_13,,,,,,
584219169,Inh_6,,,,,,
584231995,Inh_6,Aspiny_11,ME_Inh_24,137.3744882,689.8443227,2.282442345,6.645284545
584254833,Exc_3,Spiny_1,ME_Exc_7,205.8349486,205.0222161,3.387533875,17.05528009
584271064,Exc_3,,,,,,
584280397,Inh_3,,,,,,
584495731,Inh_3,,,,,,
584561230,Inh_2,,,,,,
584587128,Inh_3,,,,,,
584628220,Exc_3,,,,,,
584632767,Inh_1,,,,,,
584635140,Exc_3,,,,,,
584635215,Exc_3,,,,,,
584636981,Exc_3,,,,,,
584637407,Exc_3,,,,,,
584660071,Inh_7,,,,,,
584664194,Inh_6,,,,,,
584665305,Inh_3,,,,,,
584670484,Inh_13,,,,,,
584671501,Inh_1,,,,,,
584680861,Exc_3,Spiny_1,ME_Exc_7,192.0796913,159.1853949,3.230498863,-3.277168313
584681388,Inh_6,,,,,,
584682764,Exc_3,Spiny_1,ME_Exc_7,144.1633373,132.1239406,3.604093426,0.328179161
584872371,Inh_3,Aspiny_16,ME_Inh_3,230.9178355,448.8809244,2.742443784,20.40088168
584931329,Inh_3,,,,,,
585018101,Exc_1,,,,,,
585058163,Exc_3,,,,,,
585080288,Inh_3,,,,,,
585740198,Inh_11,,,,,,
585805211,Inh_11,Aspiny_5,ME_Inh_21,178.6964369,150.8881219,3.129717412,7.636308831
585830272,,Aspiny_5,,205.5169135,160.0972829,3.424657534,12.43825899
585832440,Inh_11,Aspiny_5,ME_Inh_21,184.74222,148.5660183,2.439672136,6.914371772
585841870,Inh_11,Aspiny_5,ME_Inh_21,146.5333562,143.5189554,3.263963235,4.044691235
585859704,Inh_1,,,,,,
585908787,Inh_3,,,,,,
585925172,Inh_3,Aspiny_14,ME_Inh_5,207.1098999,185.0082209,4.770992366,1.195889108
585929192,Inh_3,,,,,,
585944237,Inh_3,Aspiny_15,ME_Inh_5,168.9043071,380.0824856,3.894324853,0.556478215
585946742,Inh_3,Aspiny_16,ME_Inh_5,162.6160512,381.1924946,3.589785947,0.2240997
585947309,Inh_13,Aspiny_6,ME_Inh_21,135.8898727,138.2985134,3.812636166,13.46463616
585948651,Inh_11,,,,,,
585951863,Inh_13,Aspiny_17,ME_Inh_21,170.230705,160.5124587,3.778864911,5.881024694
585952606,Inh_8,Aspiny_6,ME_Inh_21,228.0399766,149.1657098,3.224489796,2.906257429
585955070,Inh_1,,,,,,
586070102,Inh_1,,,,,,
586070286,Inh_3,,,,,,
586070820,Inh_3,,,,,,
586071425,Inh_3,Aspiny_15,ME_Inh_5,192.2554545,225.1323149,2.894126247,-10.77372472
586072188,Inh_3,Aspiny_14,ME_Inh_3,170.5859486,231.8218047,3.732111191,-1.811748976
