,index,El_reference,C,init_threshold,spike_cut_length,R_input
371,512322162,-0.06972335,1.2818631e-10,0.024381459,202.0,266730300.0
372,513510227,-0.075124815,1.9978175e-10,0.031897504,117.0,112903896.0
373,513531471,-0.07956771,2.1645855e-10,0.03935589,130.0,88209496.0
374,513800575,-0.07227917,7.227588e-11,0.025515093,65.0,155714530.0
375,515249852,-0.072197184,1.2445897e-10,0.025428021,85.0,185056720.0
376,515435668,-0.06374865,1.3090992e-10,0.022434816,188.0,142486700.0
377,515464483,-0.060376905,1.1621913e-10,0.018659182,241.0,258570740.0
378,515524026,-0.059894525,7.726272e-11,0.021083796,112.0,524945000.0
379,515771244,-0.06989889,1.211881e-10,0.023171239,176.0,317741250.0
380,515986607,-0.07384913,1.1951994e-10,0.03428044,128.0,95868000.0
381,517077548,-0.07562094,1.3153438e-10,0.045849547,99.0,82691944.0
382,517319635,-0.07793019,1.0933803e-10,0.032292563,72.0,138453900.0
383,517647182,-0.06876423,1.2021198e-10,0.026044615,83.0,205852720.0
384,521409057,-0.07804943,1.7978619e-10,0.031850852,70.0,114224970.0
385,521938313,-0.07551357,1.0268948e-10,0.033087857,118.0,217270430.0
386,522152249,-0.07862565,1.4233953e-10,0.039558966,81.0,150155620.0
387,522301604,-0.07086919,1.2523671e-10,0.027254166,166.0,181143330.0
388,524850271,-0.06304271,1.2174876e-10,0.021228291,182.0,309195460.0
389,526573598,-0.07005684,1.3906586e-10,0.01948863,148.0,523156800.0
390,526643573,-0.06790876,1.0391363e-10,0.023498146,131.0,211170140.0
391,526668864,-0.06462524,1.4475574e-10,0.022223806,196.0,197323120.0
392,526950199,-0.064574204,1.4983524e-10,0.015738677,183.0,302229500.0
393,527116037,-0.057131514,1.5536214e-10,0.022935688,235.0,312943420.0
394,527826878,-0.07208062,1.5989875e-10,0.02682203,142.0,195887300.0
395,554454458,-0.074563116,1.2638034e-10,0.038455665,130.0,102085810.0
396,555241875,-0.06855307,1.2926389e-10,0.02516492,139.0,130836980.0
397,557037024,-0.069416575,9.901182e-11,0.026573274,157.0,235868670.0
398,557252022,-0.07339094,1.5094793e-10,0.025840584,92.0,246007180.0
399,557864274,-0.07124478,1.1797864e-10,0.025088148,136.0,379361340.0
400,557874460,-0.076160304,2.0934753e-10,0.029792562,161.0,90306490.0
401,557998843,-0.07068079,1.412507e-10,0.026381094,181.0,204862160.0
402,559387643,-0.07293079,1.2452046e-10,0.032245103,114.0,200902060.0
403,560678143,-0.073822595,2.0811018e-10,0.023275252,94.0,243326690.0
404,562541627,-0.08058633,1.0328192e-10,0.035097405,104.0,249974200.0
405,563180078,-0.06991422,1.3640886e-10,0.023201536,97.0,81386330.0
406,563226105,-0.07365845,1.7800401e-10,0.030532075,72.0,151856660.0
407,565863515,-0.088025555,3.0427078e-10,0.039949924,111.0,120988504.0
408,568568071,-0.07855036,1.1397451e-10,0.03407977,63.0,268436500.0
409,571306690,-0.088059805,2.2633014e-10,0.039919518,89.0,125128740.0
410,578938153,-0.06854872,1.1992754e-10,0.023682356,188.0,379780480.0
411,580005568,-0.071204394,1.0812729e-10,0.026297215,128.0,215758580.0
412,580007431,-0.06470829,1.3868548e-10,0.022905026,123.0,162941400.0
413,580010290,-0.07406209,1.14218905e-10,0.030715663,132.0,198708100.0
414,584254833,-0.0784403,1.0464776e-10,0.03143778,94.0,118356800.0
415,584680861,-0.07694035,1.3304731e-10,0.03279335,44.0,66793130.0
416,584682764,-0.07830624,1.5109543e-10,0.03502538,154.0,124810280.0
417,588402092,-0.07265485,1.755337e-10,0.030111942,131.0,104794120.0
418,588712191,-0.07936965,1.2886117e-10,0.040346786,76.0,64274156.0
419,589128331,-0.06763737,1.030334e-10,0.02194325,136.0,341168220.0
420,589427435,-0.07299391,1.5154855e-10,0.033076227,117.0,107841780.0
421,589442285,-0.0681342,1.1706433e-10,0.020684509,68.0,263291170.0
422,589760138,-0.07243584,1.1512593e-10,0.025938498,76.0,290930240.0
423,598628992,-0.07441639,1.4701372e-10,0.037339948,156.0,93108990.0
424,599334696,-0.06919001,1.612823e-10,0.027346855,166.0,321380600.0
425,602822298,-0.07203165,1.2602482e-10,0.0281278,158.0,242606080.0
426,603402458,-0.07260601,1.1945885e-10,0.025579918,107.0,285744800.0
427,603423462,-0.0727741,8.9212894e-11,0.028448872,70.0,197424030.0
428,605660220,-0.06732026,9.540635e-11,0.02318085,110.0,380043550.0
429,607124114,-0.06757231,2.6254007e-10,0.029459571,181.0,69207770.0
