,index,El_reference,C,init_threshold,spike_cut_length,R_input
371,512322162,-0.06979361,1.3900141e-10,0.024608325,214.0,231603660.0
372,513510227,-0.07201011,1.7255539e-10,0.03221174,138.0,98754710.0
373,513531471,-0.07788831,1.5227901e-10,0.039234653,123.0,115660290.0
374,513800575,-0.07513399,8.274435e-11,0.02507389,59.0,155084100.0
375,515249852,-0.07414299,1.8471964e-10,0.023978475,81.0,205755400.0
376,515435668,-0.07126241,1.9589222e-10,0.028620552,182.0,271831870.0
377,515464483,-0.06415331,1.01972195e-10,0.018180134,237.0,258578640.0
378,515524026,-0.058402464,7.671469e-11,0.019531922,95.0,249695440.0
379,515771244,-0.06456192,1.1245625e-10,0.02023543,164.0,270344830.0
380,515986607,-0.07561848,1.1008214e-10,0.036867335,110.0,87255016.0
381,517077548,-0.07421482,1.1959542e-10,0.040832866,78.0,125629016.0
382,517319635,-0.07178883,1.1079665e-10,0.029828949,70.0,147172180.0
383,517647182,-0.06750509,1.1377274e-10,0.025695184,79.0,216721620.0
384,521409057,-0.07968509,1.4027157e-10,0.03425318,90.0,156224110.0
385,521938313,-0.075219296,1.0045122e-10,0.031629037,101.0,212419620.0
386,522152249,-0.07791165,9.271543e-11,0.040906142,61.0,146201330.0
387,522301604,-0.07066997,1.384587e-10,0.030562127,157.0,189434000.0
388,524850271,-0.06223958,1.3467058e-10,0.01749955,142.0,262437330.0
389,526573598,-0.06933967,1.7181809e-10,0.016800571,229.0,672719740.0
390,526643573,-0.07076888,1.2631672e-10,0.02461267,182.0,270344830.0
391,526668864,-0.06651348,1.2764077e-10,0.023879247,139.0,182243620.0
392,526950199,-0.06649058,8.4136725e-11,0.0205782,175.0,404355230.0
393,527116037,-0.05618317,1.5598094e-10,0.02056635,145.0,104085770.0
394,527826878,-0.066194385,7.6360106e-11,0.026323603,84.0,173415820.0
395,554454458,-0.07260257,1.4260858e-10,0.034855403,134.0,142803950.0
396,555241875,-0.07228492,1.0244788e-10,0.02862107,89.0,195768900.0
397,557037024,-0.068798795,1.4167513e-10,0.02551409,212.0,180044530.0
398,557252022,-0.071038365,1.4806081e-10,0.02554694,95.0,210709460.0
399,557864274,-0.07232226,1.3192558e-10,0.025292575,144.0,370098080.0
400,557874460,-0.07648406,2.0264047e-10,0.03001699,105.0,101259496.0
401,557998843,-0.06953439,1.8734247e-10,0.024332728,211.0,190594100.0
402,559387643,-0.07343448,9.28919e-11,0.03168413,94.0,200940000.0
403,560678143,-0.06605822,1.4524082e-10,0.02433896,57.0,258482480.0
404,562541627,-0.073137715,1.2385984e-10,0.03434537,91.0,272780800.0
405,563180078,-0.073881164,1.6291536e-10,0.02341135,86.0,90747470.0
406,563226105,-0.07362802,1.3697826e-10,0.034531422,60.0,189440510.0
407,565863515,-0.0842622,1.7942031e-10,0.03978622,118.0,140147950.0
408,568568071,-0.06953611,2.765064e-10,0.03534695,79.0,359249500.0
409,571306690,-0.089996375,2.8528582e-10,0.044964906,96.0,77226880.0
410,578938153,-0.067022584,1.06143566e-10,0.024140352,188.0,331077380.0
411,580005568,-0.070741795,1.108846e-10,0.027845996,131.0,256634860.0
412,580007431,-0.058936335,1.0825069e-10,0.019599507,149.0,183510850.0
413,580010290,-0.074655704,9.7543924e-11,0.030077145,118.0,203441280.0
414,584254833,-0.07398046,1.200438e-10,0.032436237,109.0,167526030.0
415,584680861,-0.077777945,2.1740318e-10,0.03618525,81.0,44545870.0
416,584682764,-0.07518987,1.4549618e-10,0.034857664,132.0,97407050.0
417,588402092,-0.080753684,2.3605237e-10,0.036588084,203.0,136455900.0
418,588712191,-0.08007382,1.4206099e-10,0.035161555,75.0,51318164.0
419,589128331,-0.061216004,1.11540686e-10,0.013771386,360.0,409948060.0
420,589427435,-0.07347224,1.6966288e-10,0.038387906,95.0,122240616.0
421,589442285,-0.06514295,1.4744364e-10,0.01970437,58.0,239977740.0
422,589760138,-0.06813886,9.832285e-11,0.02635018,60.0,233821650.0
423,598628992,-0.07501185,1.597643e-10,0.04023941,158.0,102559270.0
424,599334696,-0.07817556,1.2346618e-10,0.036439568,163.0,456313280.0
425,602822298,-0.069980614,9.8309354e-11,0.026339006,116.0,205259920.0
426,603402458,-0.070976086,1.0843792e-10,0.02899216,83.0,324077340.0
427,603423462,-0.06168839,1.4729999e-10,0.022847855,93.0,102319144.0
428,605660220,-0.068852365,1.0641176e-10,0.02521603,95.0,352867940.0
429,607124114,-0.06794697,1.9835754e-10,0.03273435,224.0,90248984.0
