,index,El_reference,C,init_threshold,spike_cut_length,R_input
371,512322162,-0.069479324,1.3668205e-10,0.024974883,225.0,311993440.0
372,513510227,-0.075555205,1.6907269e-10,0.0340785,111.0,100817410.0
373,513531471,-0.07906363,1.2894896e-10,0.038515333,122.0,142931740.0
374,513800575,-0.07543738,7.9232045e-11,0.02557433,72.0,142252100.0
375,515249852,-0.073563494,1.2120843e-10,0.029234322,66.0,233299090.0
376,515435668,-0.068070464,1.15891303e-10,0.023550967,209.0,206448430.0
377,515464483,-0.06598419,1.15382925e-10,0.020367106,271.0,226380140.0
378,515524026,-0.055587735,8.089777e-11,0.019035012,99.0,358831780.0
379,515771244,-0.06987791,1.123527e-10,0.022397079,183.0,352913020.0
380,515986607,-0.07523265,1.04693074e-10,0.033521235,125.0,117059810.0
381,517077548,-0.07313122,1.5829983e-10,0.04359721,99.0,65590620.0
382,517319635,-0.07351891,1.2572926e-10,0.02988359,58.0,91260744.0
383,517647182,-0.06885642,1.10824766e-10,0.026985602,76.0,205773440.0
384,521409057,-0.07879596,1.7052067e-10,0.03257573,75.0,158805710.0
385,521938313,-0.074647196,1.0000312e-10,0.0329003,108.0,209295940.0
386,522152249,-0.080736555,1.2206126e-10,0.040887304,98.0,163274290.0
387,522301604,-0.07607342,1.7101576e-10,0.032453615,169.0,174492160.0
388,524850271,-0.066154145,1.1706387e-10,0.024303315,91.0,214164060.0
389,526573598,-0.068214834,1.5783765e-10,0.022377716,168.0,248395790.0
390,526643573,-0.07009374,1.5137089e-10,0.022676168,187.0,288230460.0
391,526668864,-0.069858216,1.5053248e-10,0.025979206,182.0,175756080.0
392,526950199,-0.06328009,1.612417e-10,0.014220817,175.0,297255140.0
393,527116037,-0.057006784,1.9400924e-10,0.019764535,216.0,81709230.0
394,527826878,-0.065933056,9.090446e-11,0.026117811,126.0,201339760.0
395,554454458,-0.07717826,1.6075315e-10,0.03382342,117.0,123808760.0
396,555241875,-0.06977973,1.3508349e-10,0.02575229,119.0,129114270.0
397,557037024,-0.071707256,1.1802906e-10,0.028084042,194.0,200485950.0
398,557252022,-0.073098145,1.4419743e-10,0.028014814,96.0,247882290.0
399,557864274,-0.07150732,1.1658302e-10,0.02449702,145.0,337846900.0
400,557874460,-0.07713964,1.657004e-10,0.031761847,159.0,154334880.0
401,557998843,-0.06895316,1.2438778e-10,0.023946287,139.0,209910800.0
402,559387643,-0.07069436,1.10546294e-10,0.03161875,114.0,220376460.0
403,560678143,-0.068924055,2.1015648e-10,0.019042777,84.0,275405200.0
404,562541627,-0.076218985,1.0793834e-10,0.03399763,83.0,261572780.0
405,563180078,-0.07220725,2.4957889e-10,0.023115678,128.0,110532550.0
406,563226105,-0.075006954,1.2905205e-10,0.031682335,83.0,189154930.0
407,565863515,-0.07865104,1.9644787e-10,0.030858945,126.0,201892370.0
408,568568071,-0.06886816,1.7472801e-10,0.029703151,84.0,677471170.0
409,571306690,-0.08980075,2.533714e-10,0.04664876,98.0,91035090.0
410,578938153,-0.068622604,1.188101e-10,0.022201031,237.0,408215140.0
411,580005568,-0.07221731,1.0408084e-10,0.027608776,114.0,219843700.0
412,580007431,-0.0656322,1.2376632e-10,0.022840846,139.0,140563970.0
413,580010290,-0.07643374,9.943821e-11,0.03148121,130.0,183535710.0
414,584254833,-0.0792475,1.207845e-10,0.029429918,61.0,102802320.0
415,584680861,-0.08403832,2.8570676e-10,0.04368602,74.0,19264696.0
416,584682764,-0.08360454,1.9368611e-10,0.03570556,125.0,53672348.0
417,588402092,-0.07307836,1.9982253e-10,0.030061483,189.0,211937620.0
418,588712191,-0.07745057,1.2706097e-10,0.036170527,91.0,62940160.0
419,589128331,-0.059975557,7.8019737e-11,0.015872128,206.0,460110700.0
420,589427435,-0.07398304,1.5542409e-10,0.03622277,112.0,95016220.0
421,589442285,-0.06697348,1.5701762e-10,0.018066792,71.0,227469120.0
422,589760138,-0.06870471,1.12863024e-10,0.024937842,69.0,247718270.0
423,598628992,-0.07680457,1.2277294e-10,0.0390277,134.0,95199260.0
424,599334696,-0.069532834,1.0675715e-10,0.03179867,92.0,317892800.0
425,602822298,-0.06971748,1.3732725e-10,0.02669765,160.0,223828530.0
426,603402458,-0.07177295,1.044107e-10,0.026051223,83.0,410903140.0
427,603423462,-0.06681577,8.681811e-11,0.024516538,92.0,172396770.0
428,605660220,-0.06878355,9.8218635e-11,0.025235692,102.0,307340450.0
429,607124114,-0.06771451,1.6934734e-10,0.027260788,81.0,67703290.0
