,index,El_reference,C,init_threshold,spike_cut_length,R_input
371,512322162,-0.07132105,1.049576e-10,0.027974507,113.0,199480100.0
372,513510227,-0.076257065,1.9801466e-10,0.035057172,174.0,108008320.0
373,513531471,-0.076999135,2.0154654e-10,0.035427656,96.0,78434650.0
374,513800575,-0.072498575,7.979805e-11,0.028841773,91.0,228181780.0
375,515249852,-0.07176603,1.4479909e-10,0.024461707,79.0,181927570.0
376,515435668,-0.063980006,1.1515711e-10,0.023003707,124.0,138573330.0
377,515464483,-0.06837697,1.00156015e-10,0.025242575,225.0,379105280.0
378,515524026,-0.0639776,7.738542e-11,0.02170491,109.0,337308670.0
379,515771244,-0.07227882,1.6714531e-10,0.022905836,151.0,209831940.0
380,515986607,-0.074604206,1.179584e-10,0.038970795,122.0,90953680.0
381,517077548,-0.07087536,1.160426e-10,0.032290194,67.0,168129100.0
382,517319635,-0.077436835,1.4435181e-10,0.03273203,62.0,87233550.0
383,517647182,-0.06676714,1.1292978e-10,0.02529164,70.0,221378290.0
384,521409057,-0.074612394,1.6015331e-10,0.029493826,102.0,122981720.0
385,521938313,-0.07592049,9.9029576e-11,0.032857385,112.0,224725140.0
386,522152249,-0.08271204,1.3337277e-10,0.04310644,90.0,167640780.0
387,522301604,-0.07277078,1.7684935e-10,0.031419728,189.0,212752100.0
388,524850271,-0.06444943,1.3922163e-10,0.022991732,154.0,280742270.0
389,526573598,-0.07155208,1.4903064e-10,0.026162382,184.0,231480450.0
390,526643573,-0.07219382,1.576069e-10,0.026050054,186.0,361542660.0
391,526668864,-0.068428,1.4416664e-10,0.02323773,183.0,200477170.0
392,526950199,-0.06369285,1.2473751e-10,0.016208386,153.0,385120830.0
393,527116037,-0.055471558,1.5099948e-10,0.020785594,136.0,138604770.0
394,527826878,-0.07245527,1.7688984e-10,0.028209519,177.0,216779500.0
395,554454458,-0.08283577,1.6079668e-10,0.043227512,111.0,99196080.0
396,555241875,-0.06744609,1.08377744e-10,0.02593907,138.0,119271200.0
397,557037024,-0.07232924,1.1717043e-10,0.029194564,199.0,207237470.0
398,557252022,-0.0713865,1.8844089e-10,0.022330424,94.0,217382780.0
399,557864274,-0.07226885,1.1206485e-10,0.02648491,127.0,305252450.0
400,557874460,-0.0796857,2.0655841e-10,0.030407019,83.0,96946830.0
401,557998843,-0.069765545,1.4326315e-10,0.029244104,136.0,181104980.0
402,559387643,-0.071399346,1.1593596e-10,0.03203294,130.0,272639330.0
403,560678143,-0.070918836,1.4086732e-10,0.025823856,72.0,161516510.0
404,562541627,-0.08224273,1.306839e-10,0.034187365,82.0,277554620.0
405,563180078,-0.07191878,2.218759e-10,0.023763062,122.0,119086620.0
406,563226105,-0.07370458,1.9199563e-10,0.0329985,67.0,144068700.0
407,565863515,-0.08335656,2.8494757e-10,0.037555706,148.0,142461970.0
408,568568071,-0.070719905,2.2717005e-10,0.035122246,71.0,734675840.0
409,571306690,-0.07426739,1.3115109e-10,0.039575875,135.0,75042410.0
410,578938153,-0.0721362,1.1507501e-10,0.025149997,224.0,333001400.0
411,580005568,-0.06877705,1.14254856e-10,0.024710175,174.0,269260030.0
412,580007431,-0.05862196,1.2639144e-10,0.019000605,158.0,189639340.0
413,580010290,-0.07512157,1.01565145e-10,0.029404318,112.0,180009490.0
414,584254833,-0.07145607,9.8981046e-11,0.031131044,98.0,185722900.0
415,584680861,-0.08402603,2.9308692e-10,0.03479884,84.0,9347621.0
416,584682764,-0.07109927,1.7193806e-10,0.03205079,113.0,75660120.0
417,588402092,-0.073954836,1.2092072e-10,0.030149493,109.0,177543150.0
418,588712191,-0.07112478,1.7683183e-10,0.036496673,104.0,54759550.0
419,589128331,-0.062283415,8.4286585e-11,0.0136062065,282.0,649002430.0
420,589427435,-0.074211136,2.2808833e-10,0.04018726,126.0,94296590.0
421,589442285,-0.06826012,1.2721156e-10,0.020753361,78.0,276987680.0
422,589760138,-0.069111794,1.1462418e-10,0.025020944,70.0,232480430.0
423,598628992,-0.07726542,1.0200312e-10,0.04187845,137.0,76864790.0
424,599334696,-0.077009894,1.5006492e-10,0.033489887,145.0,246623580.0
425,602822298,-0.056662995,6.086553e-11,0.024073245,158.0,219005400.0
426,603402458,-0.07142025,1.3016721e-10,0.027487993,103.0,283669860.0
427,603423462,-0.060821053,1.4062383e-10,0.022163844,95.0,102204056.0
428,605660220,-0.071864374,1.0784656e-10,0.026347697,93.0,337679460.0
429,607124114,-0.06731568,3.7461081e-10,0.03153462,226.0,35982670.0
